game_id,game_name,price,genres,tags,specs,release_date
346650,Break the Cube,0.99,"Casual,Indie","Indie,Casual","Single-player,Full controller support",1/26/2015
371450,Awe,0.99,"Casual,Indie","Casual,Indie,Puzzle","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats",10/9/2015
505210,Neon Space 2,0.99,"Action,Adventure,Casual,Indie,Strategy","Action,Indie,Casual,Adventure,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",7/26/2016
486820,Yellow: The Yellow Artifact,0.99,"Action,Adventure,Casual,Indie","Adventure,Indie,Casual,Action,Platformer,Atmospheric,Story Rich,Simulation,MMORPG","Single-player,Steam Trading Cards,Steam Cloud",6/7/2016
356380,Orbit HD,0.99,"Adventure,Casual,Indie,Simulation","Indie,Casual,Simulation,Adventure,Space,Physics","Single-player,Full controller support,Steam Trading Cards",3/18/2015
410670,Suits: A Business RPG,0.99,"Action,Adventure,Indie,RPG","RPG,Indie,Adventure,Action,RPGMaker","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support",1/5/2016
508170,BlackSmith HIT,0.99,"Action,Casual,Indie","Casual,Action,Indie","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",8/5/2016
335100,Dwarf Tower,0.99,"Indie,Strategy","Indie,Strategy,Building,Sandbox,Tactical,Turn-Based Tactics,Tower Defense,Multiplayer","Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Includes level editor",5/5/2014
105700,Tobe's Vertical Adventure,0.99,"Action,Adventure,Indie","Indie,Action,Adventure,Platformer,Local Co-Op,Retro","Single-player,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards",7/18/2011
364880,Genesis of Drones,0.99,"Action,Casual,Indie","Action,Indie,Casual","Single-player,Full controller support",5/24/2016
326180,Sinister City,0.99,"Adventure,Casual,Indie","Casual,Adventure,Hidden Object,Indie,Point & Click,Vampire,Puzzle,Singleplayer,Horror","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",10/18/2014
415240,Feesh,0.99,"Action,Casual,Indie","Casual,Action,Indie","Single-player,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Leaderboards",2/1/2016
454890,Project Starship,0.99,"Action,Casual,Indie","Indie,Casual,Action,Bullet Hell,""Shoot Em Up""","Single-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards",4/5/2016
490230,SWARMRIDERS,0.99,"Action,Free to Play,Indie","Free to Play,Indie,Action,Arcade,Fast-Paced,Great Soundtrack,Pixel Graphics,Retro,Twin Stick Shooter","Single-player,Steam Achievements,Full controller support",6/15/2016
343270,Disillusions Manga Horror,0.99,"Adventure,Indie","Indie,Adventure,Horror,Anime,Comedy,Psychological Horror","Single-player,Multi-player,Cross-Platform Multiplayer,Steam Trading Cards,Partial Controller Support",4/6/2013
387840,Alpha Runner,0.99,"Adventure,Casual,Indie","Casual,Indie,Adventure,Platformer","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Stats,Steam Leaderboards",9/2/2015
386420,Job the Leprechaun,0.99,"Casual,Indie","Indie,Casual,Platformer,Pixel Graphics","Single-player,Steam Achievements,Full controller support,Steam Trading Cards",7/31/2015
349550,Mighty Dungeons,0.99,"Adventure,Casual,Indie,RPG","RPG,Indie,Casual,Adventure","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud",3/3/2015
404700,Curvatron,0.99,"Casual,Indie","Indie,Casual,Arcade,Difficult","Single-player,Local Multi-Player,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor",1/29/2016
385590,Lethal RPG: War,0.99,"Indie,RPG","RPG,Indie,Singleplayer","Single-player,Steam Achievements,Steam Cloud",7/17/2015
371500,Grey Cubes,0.99,"Action,Casual,Indie","Action,Casual,Indie,Arcade","Single-player,Steam Achievements,Full controller support,Stats",5/15/2015
434890,Eight Mini Racers,0.99,"Casual,Racing","Racing,Casual","Single-player,Shared/Split Screen,Steam Trading Cards,Partial Controller Support",1/11/2016
338530,Trouble In The Manor,0.99,"Action,Casual,Indie","Casual,Action,Indie,Multiplayer,Horror,PvP,Pixel Graphics","Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards",7/1/2015
346450,samurai_jazz,0.99,"Action,Adventure,Indie","Action,Adventure,Indie,Retro,Pixel Graphics,Anime","Single-player,Steam Achievements,Partial Controller Support",1/27/2015
475240,ORCS,0.99,"Action,Adventure,Indie","Adventure,Indie,Action,Platformer,Pixel Graphics,Action-Adventure,2D","Single-player,Full controller support,Steam Trading Cards",5/20/2016
354920,Pester,0.99,Indie,"Indie,Bullet Hell,""Shoot Em Up""","Single-player,Full controller support,Steam Trading Cards",1/25/2013
490990,Aiball: Drunks,0.99,"Action,Adventure,Casual,Indie,Simulation,Sports,Early Access","Early Access,Sports,Indie,Casual,Simulation,Action,Adventure","Multi-player,Local Multi-Player,Shared/Split Screen,Steam Trading Cards,Partial Controller Support",6/19/2016
448470,Bacteria,0.99,"Casual,Indie","Indie,Casual,Puzzle","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",3/23/2016
434380,Pixel Z - Gun Day,0.99,"Action,Adventure,Casual,Indie,Massively Multiplayer,Simulation","Survival,Casual,Action,Adventure,Multiplayer,Massively Multiplayer,Memes,Simulation,Indie,Zombies,Pixel Graphics,FPS,Open World,Illuminati,Psychological Horror,Nudity","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,MMO,Co-op,Online Co-op,Local Co-op,Cross-Platform Multiplayer",1/14/2016
473810,Killbot,0.99,"Action,Adventure,Indie,Massively Multiplayer,Simulation","Action,Indie,Massively Multiplayer,Simulation,Adventure,Zombies","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support",7/10/2016
497400,1 Moment Of Time: Silentville,0.99,"Adventure,Indie","Adventure,Indie,Hidden Object,Point & Click","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",7/21/2016
449060,Cellar,0.99,"Action,Adventure,Casual,Indie","Indie,Casual,Pixel Graphics,Female Protagonist,Arcade,Action,Adventure,Short,Singleplayer,Action-Adventure,Horror","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",3/23/2016
438030,Dead6hot,0.99,"Action,Casual","Action,Casual,2D,Pixel Graphics","Single-player,Shared/Split Screen,Steam Trading Cards,Partial Controller Support",2/1/2016
476240,KNIGHTS,0.99,"Casual,Indie,Strategy","Casual,Indie,Puzzle,Strategy,Chess,Minimalist,Singleplayer,Mouse only,Relaxing,Atmospheric","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",5/30/2016
448070,Red Risk,0.99,"Action,Casual,Indie,Strategy","Indie,Action,Strategy,Casual,Horror,Zombies","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards",3/4/2016
488280,Gun Done,0.99,"Casual,Indie","Casual,Indie,Pixel Graphics,Western","Single-player,Shared/Split Screen,Steam Achievements,Steam Trading Cards",6/13/2016
485450,Ninja Stealth,0.99,"Casual,Indie,Strategy","Indie,Casual,Strategy,Stealth,Top-Down,Difficult,Ninja","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",6/4/2016
434530,Flobe,0.99,"Casual,Indie,Strategy,Early Access","Early Access,Strategy,Indie,Casual","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support",1/23/2016
493650,Deep Space Dash,0.99,"Action,Casual,Indie","Action,Indie,Casual,Space,Sci-fi,Runner","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support",7/7/2016
365310,Organ Biker,0.99,"Action,Casual,Indie,Racing","Racing,Indie,Action,Casual,Retro","Single-player,Full controller support,Steam Trading Cards",6/1/2015
490820,Fly O'Clock,0.99,"Action,Casual,Indie","Indie,Casual,Action,Pixel Graphics","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards",7/8/2016
444160,Bonsai,0.99,"Casual,Indie,Simulation","Indie,Casual,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats",2/18/2016
270310,Dominique Pamplemousse,0.99,"Adventure,Indie","Casual,Indie,Adventure,Point & Click,Psychological Horror,Funny,Music,Detective,Comedy","Single-player,Steam Trading Cards,Captions available",3/11/2014
70500,Diamond Dan,0.99,"Action,Adventure,Indie,Casual","Indie,Casual,Action,Adventure,Platformer","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards",10/8/2010
27330,Blacklight: Tango Down,0.99,Action,"Action,FPS,Multiplayer","Single-player,Multi-player,Co-op,Partial Controller Support",7/14/2010
448230,AsteroidsHD,0.99,"Action,Casual,Indie,Simulation,Early Access","Early Access,Action,Indie,Casual,Simulation","Single-player,Multi-player,Partial Controller Support,Stats",3/4/2016
296150,G-Ball,0.99,"Action,Indie,Simulation,Sports","Sports,Simulation,Action,Indie","Multi-player,Steam Achievements,Steam Leaderboards",5/28/2014
457530,My Lady,0.99,"Casual,Indie,Simulation","Casual,Indie,Simulation,Visual Novel,Romance,Otome,Female Protagonist","Single-player,Steam Achievements,Captions available",1/14/2016
354960,An Imp? A Fiend!,0.99,"Action,Adventure,Indie","Indie,Action,Adventure,Retro,Pixel Graphics,Platformer","Single-player,Full controller support,Steam Trading Cards,Steam Cloud",3/16/2015
381130,Karma,0.99,"Indie,Simulation,Strategy","Indie,Simulation,Strategy","Single-player,Steam Achievements",7/14/2015
6910,Deus Ex: Game of the Year Edition,6.99,Action,"Cyberpunk,RPG,Stealth,Classic,FPS,Sci-fi,Action,Cult Classic,Singleplayer,Dystopian,Inventory Management,Story Rich,Great Soundtrack,First-Person,Moddable,Atmospheric,Conspiracy,Shooter,Action RPG,Adventure","Single-player,Multi-player",6/22/2000
301750,RADical ROACH Remastered,6.99,"Action,Adventure,Casual,Indie,Simulation,Strategy","Indie,Action,Casual,Adventure,""Shoot Em Up"",Simulation,Strategy,Bullet Hell,Side Scroller,Difficult","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",5/16/2014
348020,Bloodbath Kavkaz,6.99,"Action,Adventure,Indie","Memes,Action,Indie,Top-Down Shooter,Adventure,Great Soundtrack,Gore,Comedy,Violent,Atmospheric,Female Protagonist,Open World,Psychological Horror,Story Rich,Singleplayer,Funny,Nudity,Multiplayer,Horror","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Includes level editor",4/20/2015
2500,Shadowgrounds,6.99,Action,"Action,Sci-fi,Top-Down Shooter,Shooter,Local Co-Op,Singleplayer,Aliens,Co-op,Top-Down,Horror,Isometric,Adventure,Gore","Single-player,Shared/Split Screen,Steam Trading Cards",5/8/2006
282800,100% Orange Juice,6.99,"Indie,Strategy","Anime,Board Game,Cute,Multiplayer,Strategy,Card Game,Indie,Casual,Turn-Based,Great Soundtrack,Female Protagonist,Singleplayer,Funny,Difficult,Memes,2D,Survival Horror,Family Friendly,Comedy","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Valve Anti-Cheat enabled,Stats,Steam Leaderboards",9/10/2013
326460,ShellShock Live,6.99,"Action,Casual,Indie,Massively Multiplayer,Strategy,Early Access","Early Access,Tanks,Multiplayer,Strategy,Action,2D,Turn-Based,Casual,Massively Multiplayer,Indie,Shooter,Colorful,Singleplayer,Online Co-Op,Co-op,Turn-Based Strategy,Funny,Great Soundtrack,Physics,Family Friendly","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Partial Controller Support,Stats",3/11/2015
205550,Foreign Legion: Multi Massacre,6.99,"Action,Indie,Casual","Action,Indie,Casual,Multiplayer,Third-Person Shooter,Shooter,Zombies,Gore","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Cloud",7/9/2012
359440,Artifact Adventure,6.99,"Indie,RPG","RPG,Indie,RPGMaker,Retro,Turn-Based,JRPG,Pixel Graphics,2D,Singleplayer,Open World,Choices Matter,Fantasy,Story Rich,Character Customization,Medieval,Great Soundtrack,Classic,Class-Based,Nonlinear,Multiple Endings","Single-player,Steam Trading Cards,Partial Controller Support",5/19/2015
275490,Canyon Capers,6.99,"Action,Casual,Indie","Indie,Casual,Platformer,Action,Retro,Arcade","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards",4/25/2014
253900,Knights and Merchants,6.99,"Simulation,Strategy","Strategy,Medieval,City Builder,RTS,Simulation,Classic,Historical,Multiplayer,Singleplayer,Great Soundtrack,Cult Classic","Single-player,Multi-player,Steam Trading Cards",10/14/2013
275470,Chip,6.99,"Action,Indie,Strategy","Indie,Puzzle,Strategy,Action,Robots,Casual","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards",4/25/2014
259680,Tales of Maj'Eyal,6.99,"Adventure,Indie,RPG","Rogue-like,RPG,Turn-Based,Indie,Fantasy,Singleplayer,Difficult,Adventure,Moddable,Open World,Perma Death,Procedural Generation,Replay Value,Tactical,2D,Top-Down,Dungeon Crawler,Loot","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud",12/31/2012
25900,King's Bounty: The Legend,6.99,"RPG,Strategy","RPG,Strategy,Turn-Based Strategy,Fantasy,Turn-Based,Adventure,Hex Grid,Tactical,Tactical RPG,Singleplayer,Atmospheric,Turn-Based Combat,Great Soundtrack,Classic,Open World","Single-player,Steam Cloud",9/23/2008
1640,Disciples II: Gallean's Return,6.99,Strategy,"Turn-Based Strategy,Strategy,Classic,Atmospheric,Dark Fantasy,Turn-Based,Fantasy,Tactical,RPG,Gothic,Great Soundtrack,Multiplayer,Isometric","Single-player,Multi-player,Co-op",7/6/2006
286360,Shadows on the Vatican Act I: Greed,6.99,"Adventure,Indie","Adventure,Indie,Point & Click,Story Rich,Great Soundtrack,Mystery,Atmospheric,Singleplayer,Third Person","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",6/10/2014
214550,Eets Munchies,6.99,"Casual,Indie,Simulation,Strategy","Indie,Casual,Puzzle,Strategy,Simulation,Platformer,Singleplayer,Touch-Friendly,2D,Family Friendly,Cute","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor",3/11/2014
322900,"War, the Game",6.99,"Indie,Strategy","Strategy,Indie,RTS,Grand Strategy,War","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards,Includes level editor",1/12/2015
7000,Tomb Raider: Legend,6.99,"Action,Adventure","Adventure,Action,Female Protagonist,Third Person,Puzzle,Lara Croft,Platformer,Singleplayer,Shooter,Action-Adventure,Third-Person Shooter,Controller","Single-player,Partial Controller Support",4/7/2006
304290,Heroes Rise: The Hero Project,6.99,"Indie,RPG","Indie,Choose Your Own Adventure,RPG,Text-Based,Interactive Fiction,Superhero,Story Rich,Female Protagonist","Single-player,Steam Achievements,Captions available,Steam Cloud",9/20/2013
1630,Disciples II: Rise of the Elves,6.99,Strategy,"Strategy,Turn-Based Strategy,Fantasy,Turn-Based,Classic,RPG,Dark Fantasy,Atmospheric","Single-player,Multi-player,Co-op",7/6/2006
34410,Death to Spies: Moment of Truth,6.99,Action,"Stealth,Action,World War II,Third Person","Single-player,Steam Cloud",8/7/2009
215790,Dream Pinball 3D,6.99,"Casual,Simulation","Simulation,Casual,Pinball","Single-player,Multi-player,Shared/Split Screen",9/19/2012
215930,Jagged Alliance 2 - Wildfire,6.99,"RPG,Strategy","Strategy,RPG,Turn-Based,Turn-Based Tactics,Turn-Based Strategy,Isometric,Tactical,Singleplayer,Classic","Single-player,Steam Trading Cards,Steam Cloud",3/8/2004
332710,1Quest,6.99,"Indie,RPG","RPG,Indie,Rogue-like,Turn-Based","Single-player,Steam Achievements,Steam Trading Cards,Steam Leaderboards",12/3/2014
287340,Colin McRae Rally,6.99,"Racing,Sports","Racing,Sports,Offroad,Singleplayer,Driving,Multiplayer,Arcade,Simulation,Casual","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards",7/30/2014
275350,Sentinel 3: Homeworld,6.99,"Indie,Strategy","Tower Defense,Strategy,Indie,Sci-fi","Single-player,Steam Achievements",11/26/2010
301150,The Treasures of Montezuma 4,6.99,"Adventure,Casual,Indie","Casual,Indie,Match 3,Adventure,Atmospheric,Cute","Single-player,Steam Achievements,Steam Trading Cards,Commentary available",10/9/2013
335190,200% Mixed Juice!,6.99,"Adventure,Indie,RPG","RPG,Anime,Indie,Adventure,Cute,Turn-Based,Multiplayer,Psychological Horror","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards",10/23/2015
386520,Champion of the Gods,6.99,"Indie,RPG","Indie,RPG,Text-Based,Choose Your Own Adventure,Interactive Fiction","Single-player,Steam Achievements,Captions available,Steam Cloud",7/17/2015
289760,ROCKETSROCKETSROCKETS,6.99,"Action,Casual,Indie,Sports,Strategy","Indie,Action,Casual,Local Multiplayer,Strategy,Local Co-Op,Sports,Colorful,Racing,Great Soundtrack,Soundtrack,Co-op,Fast-Paced,4 Player Local,Multiplayer,Space,2D,Singleplayer","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Stats,Steam Leaderboards",5/1/2015
386840,Sentinel 4: Dark Star,6.99,"Indie,Strategy","Strategy,Indie,Sci-fi,Tower Defense","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards",8/13/2015
248370,Bridge It +,6.99,Simulation,"Simulation,Building,Physics,Puzzle,Indie","Single-player,Steam Cloud",11/18/2013
